filename,label,generator,source_id,row_idx,attack_type,generative_model,source_dataset,orig_filename,split,path
train_018854_G02.wav,1,G02,18854,94273,tta,audioldm2,TUTASC2019Dev,shopping_mall-milan-1183-45516-a_0.wav,train,data/processed/train/train_018854_G02.wav
train_018854_G04.wav,1,G04,18854,94274,ata,audioldm1,TUTASC2019Dev,shopping_mall-milan-1183-45516-a_0.wav,train,data/processed/train/train_018854_G04.wav
train_018855_REAL.wav,0,REAL,18855,94275,real,real,TUTASC2019Dev,shopping_mall-milan-1183-45516-a_1.wav,train,data/processed/train/train_018855_REAL.wav
train_018855_G03.wav,1,G03,18855,94276,tta,audiogen,TUTASC2019Dev,shopping_mall-milan-1183-45516-a_1.wav,train,data/processed/train/train_018855_G03.wav
train_018855_G01.wav,1,G01,18855,94277,tta,audioldm1,TUTASC2019Dev,shopping_mall-milan-1183-45516-a_1.wav,train,data/processed/train/train_018855_G01.wav
train_018855_G02.wav,1,G02,18855,94278,tta,audioldm2,TUTASC2019Dev,shopping_mall-milan-1183-45516-a_1.wav,train,data/processed/train/train_018855_G02.wav
train_018855_G04.wav,1,G04,18855,94279,ata,audioldm1,TUTASC2019Dev,shopping_mall-milan-1183-45516-a_1.wav,train,data/processed/train/train_018855_G04.wav
train_018856_REAL.wav,0,REAL,18856,94280,real,real,TUTASC2019Dev,shopping_mall-milan-1183-45567-a_0.wav,train,data/processed/train/train_018856_REAL.wav
train_018856_G03.wav,1,G03,18856,94281,tta,audiogen,TUTASC2019Dev,shopping_mall-milan-1183-45567-a_0.wav,train,data/processed/train/train_018856_G03.wav
train_018856_G01.wav,1,G01,18856,94282,tta,audioldm1,TUTASC2019Dev,shopping_mall-milan-1183-45567-a_0.wav,train,data/processed/train/train_018856_G01.wav
train_018856_G02.wav,1,G02,18856,94283,tta,audioldm2,TUTASC2019Dev,shopping_mall-milan-1183-45567-a_0.wav,train,data/processed/train/train_018856_G02.wav
train_018856_G04.wav,1,G04,18856,94284,ata,audioldm1,TUTASC2019Dev,shopping_mall-milan-1183-45567-a_0.wav,train,data/processed/train/train_018856_G04.wav
train_018857_REAL.wav,0,REAL,18857,94285,real,real,TUTASC2019Dev,shopping_mall-milan-1183-45567-a_1.wav,train,data/processed/train/train_018857_REAL.wav
train_018857_G03.wav,1,G03,18857,94286,tta,audiogen,TUTASC2019Dev,shopping_mall-milan-1183-45567-a_1.wav,train,data/processed/train/train_018857_G03.wav
train_018857_G01.wav,1,G01,18857,94287,tta,audioldm1,TUTASC2019Dev,shopping_mall-milan-1183-45567-a_1.wav,train,data/processed/train/train_018857_G01.wav
train_018857_G02.wav,1,G02,18857,94288,tta,audioldm2,TUTASC2019Dev,shopping_mall-milan-1183-45567-a_1.wav,train,data/processed/train/train_018857_G02.wav
train_018857_G04.wav,1,G04,18857,94289,ata,audioldm1,TUTASC2019Dev,shopping_mall-milan-1183-45567-a_1.wav,train,data/processed/train/train_018857_G04.wav
train_018858_REAL.wav,0,REAL,18858,94290,real,real,TUTASC2019Dev,shopping_mall-milan-1183-45631-a_0.wav,train,data/processed/train/train_018858_REAL.wav
train_018858_G03.wav,1,G03,18858,94291,tta,audiogen,TUTASC2019Dev,shopping_mall-milan-1183-45631-a_0.wav,train,data/processed/train/train_018858_G03.wav
train_018858_G01.wav,1,G01,18858,94292,tta,audioldm1,TUTASC2019Dev,shopping_mall-milan-1183-45631-a_0.wav,train,data/processed/train/train_018858_G01.wav
train_018858_G02.wav,1,G02,18858,94293,tta,audioldm2,TUTASC2019Dev,shopping_mall-milan-1183-45631-a_0.wav,train,data/processed/train/train_018858_G02.wav
train_018858_G04.wav,1,G04,18858,94294,ata,audioldm1,TUTASC2019Dev,shopping_mall-milan-1183-45631-a_0.wav,train,data/processed/train/train_018858_G04.wav
train_018859_REAL.wav,0,REAL,18859,94295,real,real,TUTASC2019Dev,shopping_mall-paris-132-3960-a_0.wav,train,data/processed/train/train_018859_REAL.wav
train_018859_G03.wav,1,G03,18859,94296,tta,audiogen,TUTASC2019Dev,shopping_mall-paris-132-3960-a_0.wav,train,data/processed/train/train_018859_G03.wav
train_018859_G01.wav,1,G01,18859,94297,tta,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3960-a_0.wav,train,data/processed/train/train_018859_G01.wav
train_018859_G02.wav,1,G02,18859,94298,tta,audioldm2,TUTASC2019Dev,shopping_mall-paris-132-3960-a_0.wav,train,data/processed/train/train_018859_G02.wav
train_018859_G04.wav,1,G04,18859,94299,ata,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3960-a_0.wav,train,data/processed/train/train_018859_G04.wav
train_018860_REAL.wav,0,REAL,18860,94300,real,real,TUTASC2019Dev,shopping_mall-paris-132-3960-a_1.wav,train,data/processed/train/train_018860_REAL.wav
train_018860_G03.wav,1,G03,18860,94301,tta,audiogen,TUTASC2019Dev,shopping_mall-paris-132-3960-a_1.wav,train,data/processed/train/train_018860_G03.wav
train_018860_G01.wav,1,G01,18860,94302,tta,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3960-a_1.wav,train,data/processed/train/train_018860_G01.wav
train_018860_G02.wav,1,G02,18860,94303,tta,audioldm2,TUTASC2019Dev,shopping_mall-paris-132-3960-a_1.wav,train,data/processed/train/train_018860_G02.wav
train_018860_G04.wav,1,G04,18860,94304,ata,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3960-a_1.wav,train,data/processed/train/train_018860_G04.wav
train_018861_REAL.wav,0,REAL,18861,94305,real,real,TUTASC2019Dev,shopping_mall-paris-132-3961-a_0.wav,train,data/processed/train/train_018861_REAL.wav
train_018861_G03.wav,1,G03,18861,94306,tta,audiogen,TUTASC2019Dev,shopping_mall-paris-132-3961-a_0.wav,train,data/processed/train/train_018861_G03.wav
train_018861_G01.wav,1,G01,18861,94307,tta,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3961-a_0.wav,train,data/processed/train/train_018861_G01.wav
train_018861_G02.wav,1,G02,18861,94308,tta,audioldm2,TUTASC2019Dev,shopping_mall-paris-132-3961-a_0.wav,train,data/processed/train/train_018861_G02.wav
train_018861_G04.wav,1,G04,18861,94309,ata,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3961-a_0.wav,train,data/processed/train/train_018861_G04.wav
train_018862_REAL.wav,0,REAL,18862,94310,real,real,TUTASC2019Dev,shopping_mall-paris-132-3961-a_1.wav,train,data/processed/train/train_018862_REAL.wav
train_018862_G03.wav,1,G03,18862,94311,tta,audiogen,TUTASC2019Dev,shopping_mall-paris-132-3961-a_1.wav,train,data/processed/train/train_018862_G03.wav
train_018862_G01.wav,1,G01,18862,94312,tta,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3961-a_1.wav,train,data/processed/train/train_018862_G01.wav
train_018862_G02.wav,1,G02,18862,94313,tta,audioldm2,TUTASC2019Dev,shopping_mall-paris-132-3961-a_1.wav,train,data/processed/train/train_018862_G02.wav
train_018862_G04.wav,1,G04,18862,94314,ata,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3961-a_1.wav,train,data/processed/train/train_018862_G04.wav
train_018863_REAL.wav,0,REAL,18863,94315,real,real,TUTASC2019Dev,shopping_mall-paris-132-3962-a_0.wav,train,data/processed/train/train_018863_REAL.wav
train_018863_G03.wav,1,G03,18863,94316,tta,audiogen,TUTASC2019Dev,shopping_mall-paris-132-3962-a_0.wav,train,data/processed/train/train_018863_G03.wav
train_018863_G01.wav,1,G01,18863,94317,tta,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3962-a_0.wav,train,data/processed/train/train_018863_G01.wav
train_018863_G02.wav,1,G02,18863,94318,tta,audioldm2,TUTASC2019Dev,shopping_mall-paris-132-3962-a_0.wav,train,data/processed/train/train_018863_G02.wav
train_018863_G04.wav,1,G04,18863,94319,ata,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3962-a_0.wav,train,data/processed/train/train_018863_G04.wav
train_018864_REAL.wav,0,REAL,18864,94320,real,real,TUTASC2019Dev,shopping_mall-paris-132-3962-a_1.wav,train,data/processed/train/train_018864_REAL.wav
train_018864_G03.wav,1,G03,18864,94321,tta,audiogen,TUTASC2019Dev,shopping_mall-paris-132-3962-a_1.wav,train,data/processed/train/train_018864_G03.wav
train_018864_G01.wav,1,G01,18864,94322,tta,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3962-a_1.wav,train,data/processed/train/train_018864_G01.wav
train_018864_G02.wav,1,G02,18864,94323,tta,audioldm2,TUTASC2019Dev,shopping_mall-paris-132-3962-a_1.wav,train,data/processed/train/train_018864_G02.wav
train_018864_G04.wav,1,G04,18864,94324,ata,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3962-a_1.wav,train,data/processed/train/train_018864_G04.wav
train_018865_REAL.wav,0,REAL,18865,94325,real,real,TUTASC2019Dev,shopping_mall-paris-132-3963-a_0.wav,train,data/processed/train/train_018865_REAL.wav
train_018865_G03.wav,1,G03,18865,94326,tta,audiogen,TUTASC2019Dev,shopping_mall-paris-132-3963-a_0.wav,train,data/processed/train/train_018865_G03.wav
train_018865_G01.wav,1,G01,18865,94327,tta,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3963-a_0.wav,train,data/processed/train/train_018865_G01.wav
train_018865_G02.wav,1,G02,18865,94328,tta,audioldm2,TUTASC2019Dev,shopping_mall-paris-132-3963-a_0.wav,train,data/processed/train/train_018865_G02.wav
train_018865_G04.wav,1,G04,18865,94329,ata,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3963-a_0.wav,train,data/processed/train/train_018865_G04.wav
train_018866_REAL.wav,0,REAL,18866,94330,real,real,TUTASC2019Dev,shopping_mall-paris-132-3963-a_1.wav,train,data/processed/train/train_018866_REAL.wav
train_018866_G03.wav,1,G03,18866,94331,tta,audiogen,TUTASC2019Dev,shopping_mall-paris-132-3963-a_1.wav,train,data/processed/train/train_018866_G03.wav
train_018866_G01.wav,1,G01,18866,94332,tta,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3963-a_1.wav,train,data/processed/train/train_018866_G01.wav
train_018866_G02.wav,1,G02,18866,94333,tta,audioldm2,TUTASC2019Dev,shopping_mall-paris-132-3963-a_1.wav,train,data/processed/train/train_018866_G02.wav
train_018866_G04.wav,1,G04,18866,94334,ata,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3963-a_1.wav,train,data/processed/train/train_018866_G04.wav
train_018867_REAL.wav,0,REAL,18867,94335,real,real,TUTASC2019Dev,shopping_mall-paris-132-3964-a_1.wav,train,data/processed/train/train_018867_REAL.wav
train_018867_G03.wav,1,G03,18867,94336,tta,audiogen,TUTASC2019Dev,shopping_mall-paris-132-3964-a_1.wav,train,data/processed/train/train_018867_G03.wav
train_018867_G01.wav,1,G01,18867,94337,tta,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3964-a_1.wav,train,data/processed/train/train_018867_G01.wav
train_018867_G02.wav,1,G02,18867,94338,tta,audioldm2,TUTASC2019Dev,shopping_mall-paris-132-3964-a_1.wav,train,data/processed/train/train_018867_G02.wav
train_018867_G04.wav,1,G04,18867,94339,ata,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3964-a_1.wav,train,data/processed/train/train_018867_G04.wav
train_018868_REAL.wav,0,REAL,18868,94340,real,real,TUTASC2019Dev,shopping_mall-paris-132-3965-a_0.wav,train,data/processed/train/train_018868_REAL.wav
train_018868_G03.wav,1,G03,18868,94341,tta,audiogen,TUTASC2019Dev,shopping_mall-paris-132-3965-a_0.wav,train,data/processed/train/train_018868_G03.wav
train_018868_G01.wav,1,G01,18868,94342,tta,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3965-a_0.wav,train,data/processed/train/train_018868_G01.wav
train_018868_G02.wav,1,G02,18868,94343,tta,audioldm2,TUTASC2019Dev,shopping_mall-paris-132-3965-a_0.wav,train,data/processed/train/train_018868_G02.wav
train_018868_G04.wav,1,G04,18868,94344,ata,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3965-a_0.wav,train,data/processed/train/train_018868_G04.wav
train_018869_REAL.wav,0,REAL,18869,94345,real,real,TUTASC2019Dev,shopping_mall-paris-132-3965-a_1.wav,train,data/processed/train/train_018869_REAL.wav
train_018869_G03.wav,1,G03,18869,94346,tta,audiogen,TUTASC2019Dev,shopping_mall-paris-132-3965-a_1.wav,train,data/processed/train/train_018869_G03.wav
train_018869_G01.wav,1,G01,18869,94347,tta,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3965-a_1.wav,train,data/processed/train/train_018869_G01.wav
train_018869_G02.wav,1,G02,18869,94348,tta,audioldm2,TUTASC2019Dev,shopping_mall-paris-132-3965-a_1.wav,train,data/processed/train/train_018869_G02.wav
train_018869_G04.wav,1,G04,18869,94349,ata,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3965-a_1.wav,train,data/processed/train/train_018869_G04.wav
train_018870_REAL.wav,0,REAL,18870,94350,real,real,TUTASC2019Dev,shopping_mall-paris-132-3966-a_0.wav,train,data/processed/train/train_018870_REAL.wav
train_018870_G03.wav,1,G03,18870,94351,tta,audiogen,TUTASC2019Dev,shopping_mall-paris-132-3966-a_0.wav,train,data/processed/train/train_018870_G03.wav
train_018870_G01.wav,1,G01,18870,94352,tta,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3966-a_0.wav,train,data/processed/train/train_018870_G01.wav
train_018870_G02.wav,1,G02,18870,94353,tta,audioldm2,TUTASC2019Dev,shopping_mall-paris-132-3966-a_0.wav,train,data/processed/train/train_018870_G02.wav
train_018870_G04.wav,1,G04,18870,94354,ata,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3966-a_0.wav,train,data/processed/train/train_018870_G04.wav
train_018871_REAL.wav,0,REAL,18871,94355,real,real,TUTASC2019Dev,shopping_mall-paris-132-3966-a_1.wav,train,data/processed/train/train_018871_REAL.wav
train_018871_G03.wav,1,G03,18871,94356,tta,audiogen,TUTASC2019Dev,shopping_mall-paris-132-3966-a_1.wav,train,data/processed/train/train_018871_G03.wav
train_018871_G01.wav,1,G01,18871,94357,tta,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3966-a_1.wav,train,data/processed/train/train_018871_G01.wav
train_018871_G02.wav,1,G02,18871,94358,tta,audioldm2,TUTASC2019Dev,shopping_mall-paris-132-3966-a_1.wav,train,data/processed/train/train_018871_G02.wav
train_018871_G04.wav,1,G04,18871,94359,ata,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3966-a_1.wav,train,data/processed/train/train_018871_G04.wav
train_018872_REAL.wav,0,REAL,18872,94360,real,real,TUTASC2019Dev,shopping_mall-paris-132-3967-a_1.wav,train,data/processed/train/train_018872_REAL.wav
train_018872_G03.wav,1,G03,18872,94361,tta,audiogen,TUTASC2019Dev,shopping_mall-paris-132-3967-a_1.wav,train,data/processed/train/train_018872_G03.wav
train_018872_G01.wav,1,G01,18872,94362,tta,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3967-a_1.wav,train,data/processed/train/train_018872_G01.wav
train_018872_G02.wav,1,G02,18872,94363,tta,audioldm2,TUTASC2019Dev,shopping_mall-paris-132-3967-a_1.wav,train,data/processed/train/train_018872_G02.wav
train_018872_G04.wav,1,G04,18872,94364,ata,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3967-a_1.wav,train,data/processed/train/train_018872_G04.wav
train_018873_REAL.wav,0,REAL,18873,94365,real,real,TUTASC2019Dev,shopping_mall-paris-132-3968-a_0.wav,train,data/processed/train/train_018873_REAL.wav
train_018873_G03.wav,1,G03,18873,94366,tta,audiogen,TUTASC2019Dev,shopping_mall-paris-132-3968-a_0.wav,train,data/processed/train/train_018873_G03.wav
train_018873_G01.wav,1,G01,18873,94367,tta,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3968-a_0.wav,train,data/processed/train/train_018873_G01.wav
train_018873_G02.wav,1,G02,18873,94368,tta,audioldm2,TUTASC2019Dev,shopping_mall-paris-132-3968-a_0.wav,train,data/processed/train/train_018873_G02.wav
train_018873_G04.wav,1,G04,18873,94369,ata,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3968-a_0.wav,train,data/processed/train/train_018873_G04.wav
train_018874_REAL.wav,0,REAL,18874,94370,real,real,TUTASC2019Dev,shopping_mall-paris-132-3971-a_1.wav,train,data/processed/train/train_018874_REAL.wav
train_018874_G03.wav,1,G03,18874,94371,tta,audiogen,TUTASC2019Dev,shopping_mall-paris-132-3971-a_1.wav,train,data/processed/train/train_018874_G03.wav
train_018874_G01.wav,1,G01,18874,94372,tta,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3971-a_1.wav,train,data/processed/train/train_018874_G01.wav
train_018874_G02.wav,1,G02,18874,94373,tta,audioldm2,TUTASC2019Dev,shopping_mall-paris-132-3971-a_1.wav,train,data/processed/train/train_018874_G02.wav
train_018874_G04.wav,1,G04,18874,94374,ata,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3971-a_1.wav,train,data/processed/train/train_018874_G04.wav
train_018875_REAL.wav,0,REAL,18875,94375,real,real,TUTASC2019Dev,shopping_mall-paris-132-3973-a_0.wav,train,data/processed/train/train_018875_REAL.wav
train_018875_G03.wav,1,G03,18875,94376,tta,audiogen,TUTASC2019Dev,shopping_mall-paris-132-3973-a_0.wav,train,data/processed/train/train_018875_G03.wav
train_018875_G01.wav,1,G01,18875,94377,tta,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3973-a_0.wav,train,data/processed/train/train_018875_G01.wav
train_018875_G02.wav,1,G02,18875,94378,tta,audioldm2,TUTASC2019Dev,shopping_mall-paris-132-3973-a_0.wav,train,data/processed/train/train_018875_G02.wav
train_018875_G04.wav,1,G04,18875,94379,ata,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3973-a_0.wav,train,data/processed/train/train_018875_G04.wav
train_018876_REAL.wav,0,REAL,18876,94380,real,real,TUTASC2019Dev,shopping_mall-paris-132-3973-a_1.wav,train,data/processed/train/train_018876_REAL.wav
train_018876_G03.wav,1,G03,18876,94381,tta,audiogen,TUTASC2019Dev,shopping_mall-paris-132-3973-a_1.wav,train,data/processed/train/train_018876_G03.wav
train_018876_G01.wav,1,G01,18876,94382,tta,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3973-a_1.wav,train,data/processed/train/train_018876_G01.wav
train_018876_G02.wav,1,G02,18876,94383,tta,audioldm2,TUTASC2019Dev,shopping_mall-paris-132-3973-a_1.wav,train,data/processed/train/train_018876_G02.wav
train_018876_G04.wav,1,G04,18876,94384,ata,audioldm1,TUTASC2019Dev,shopping_mall-paris-132-3973-a_1.wav,train,data/processed/train/train_018876_G04.wav
train_019683_REAL.wav,0,REAL,19683,98415,real,real,TUTASC2019Dev,street_pedestrian-barcelona-141-4288-a_1.wav,train,data/processed/train/train_019683_REAL.wav
train_019683_G03.wav,1,G03,19683,98416,tta,audiogen,TUTASC2019Dev,street_pedestrian-barcelona-141-4288-a_1.wav,train,data/processed/train/train_019683_G03.wav
train_019683_G01.wav,1,G01,19683,98417,tta,audioldm1,TUTASC2019Dev,street_pedestrian-barcelona-141-4288-a_1.wav,train,data/processed/train/train_019683_G01.wav
train_019683_G02.wav,1,G02,19683,98418,tta,audioldm2,TUTASC2019Dev,street_pedestrian-barcelona-141-4288-a_1.wav,train,data/processed/train/train_019683_G02.wav
train_019683_G04.wav,1,G04,19683,98419,ata,audioldm1,TUTASC2019Dev,street_pedestrian-barcelona-141-4288-a_1.wav,train,data/processed/train/train_019683_G04.wav
train_019684_REAL.wav,0,REAL,19684,98420,real,real,TUTASC2019Dev,street_pedestrian-barcelona-141-4289-a_0.wav,train,data/processed/train/train_019684_REAL.wav
train_019684_G03.wav,1,G03,19684,98421,tta,audiogen,TUTASC2019Dev,street_pedestrian-barcelona-141-4289-a_0.wav,train,data/processed/train/train_019684_G03.wav
train_019684_G01.wav,1,G01,19684,98422,tta,audioldm1,TUTASC2019Dev,street_pedestrian-barcelona-141-4289-a_0.wav,train,data/processed/train/train_019684_G01.wav
train_019684_G02.wav,1,G02,19684,98423,tta,audioldm2,TUTASC2019Dev,street_pedestrian-barcelona-141-4289-a_0.wav,train,data/processed/train/train_019684_G02.wav
train_019684_G04.wav,1,G04,19684,98424,ata,audioldm1,TUTASC2019Dev,street_pedestrian-barcelona-141-4289-a_0.wav,train,data/processed/train/train_019684_G04.wav
train_019685_REAL.wav,0,REAL,19685,98425,real,real,TUTASC2019Dev,street_pedestrian-barcelona-141-4289-a_1.wav,train,data/processed/train/train_019685_REAL.wav
train_019685_G03.wav,1,G03,19685,98426,tta,audiogen,TUTASC2019Dev,street_pedestrian-barcelona-141-4289-a_1.wav,train,data/processed/train/train_019685_G03.wav
train_019685_G01.wav,1,G01,19685,98427,tta,audioldm1,TUTASC2019Dev,street_pedestrian-barcelona-141-4289-a_1.wav,train,data/processed/train/train_019685_G01.wav
train_019685_G02.wav,1,G02,19685,98428,tta,audioldm2,TUTASC2019Dev,street_pedestrian-barcelona-141-4289-a_1.wav,train,data/processed/train/train_019685_G02.wav
train_019685_G04.wav,1,G04,19685,98429,ata,audioldm1,TUTASC2019Dev,street_pedestrian-barcelona-141-4289-a_1.wav,train,data/processed/train/train_019685_G04.wav
train_019686_REAL.wav,0,REAL,19686,98430,real,real,TUTASC2019Dev,street_pedestrian-barcelona-141-4290-a_0.wav,train,data/processed/train/train_019686_REAL.wav
train_019686_G03.wav,1,G03,19686,98431,tta,audiogen,TUTASC2019Dev,street_pedestrian-barcelona-141-4290-a_0.wav,train,data/processed/train/train_019686_G03.wav
train_019686_G01.wav,1,G01,19686,98432,tta,audioldm1,TUTASC2019Dev,street_pedestrian-barcelona-141-4290-a_0.wav,train,data/processed/train/train_019686_G01.wav
train_019686_G02.wav,1,G02,19686,98433,tta,audioldm2,TUTASC2019Dev,street_pedestrian-barcelona-141-4290-a_0.wav,train,data/processed/train/train_019686_G02.wav
train_019686_G04.wav,1,G04,19686,98434,ata,audioldm1,TUTASC2019Dev,street_pedestrian-barcelona-141-4290-a_0.wav,train,data/processed/train/train_019686_G04.wav
train_019687_REAL.wav,0,REAL,19687,98435,real,real,TUTASC2019Dev,street_pedestrian-barcelona-141-4290-a_1.wav,train,data/processed/train/train_019687_REAL.wav
train_019687_G03.wav,1,G03,19687,98436,tta,audiogen,TUTASC2019Dev,street_pedestrian-barcelona-141-4290-a_1.wav,train,data/processed/train/train_019687_G03.wav
train_019687_G01.wav,1,G01,19687,98437,tta,audioldm1,TUTASC2019Dev,street_pedestrian-barcelona-141-4290-a_1.wav,train,data/processed/train/train_019687_G01.wav
train_019687_G02.wav,1,G02,19687,98438,tta,audioldm2,TUTASC2019Dev,street_pedestrian-barcelona-141-4290-a_1.wav,train,data/processed/train/train_019687_G02.wav
train_019687_G04.wav,1,G04,19687,98439,ata,audioldm1,TUTASC2019Dev,street_pedestrian-barcelona-141-4290-a_1.wav,train,data/processed/train/train_019687_G04.wav
train_019688_REAL.wav,0,REAL,19688,98440,real,real,TUTASC2019Dev,street_pedestrian-barcelona-141-4291-a_0.wav,train,data/processed/train/train_019688_REAL.wav
train_019688_G03.wav,1,G03,19688,98441,tta,audiogen,TUTASC2019Dev,street_pedestrian-barcelona-141-4291-a_0.wav,train,data/processed/train/train_019688_G03.wav
train_019688_G01.wav,1,G01,19688,98442,tta,audioldm1,TUTASC2019Dev,street_pedestrian-barcelona-141-4291-a_0.wav,train,data/processed/train/train_019688_G01.wav
train_019688_G02.wav,1,G02,19688,98443,tta,audioldm2,TUTASC2019Dev,street_pedestrian-barcelona-141-4291-a_0.wav,train,data/processed/train/train_019688_G02.wav
train_019688_G04.wav,1,G04,19688,98444,ata,audioldm1,TUTASC2019Dev,street_pedestrian-barcelona-141-4291-a_0.wav,train,data/processed/train/train_019688_G04.wav
train_019689_REAL.wav,0,REAL,19689,98445,real,real,TUTASC2019Dev,street_pedestrian-barcelona-141-4292-a_1.wav,train,data/processed/train/train_019689_REAL.wav
train_019689_G03.wav,1,G03,19689,98446,tta,audiogen,TUTASC2019Dev,street_pedestrian-barcelona-141-4292-a_1.wav,train,data/processed/train/train_019689_G03.wav
train_019689_G01.wav,1,G01,19689,98447,tta,audioldm1,TUTASC2019Dev,street_pedestrian-barcelona-141-4292-a_1.wav,train,data/processed/train/train_019689_G01.wav
train_019689_G02.wav,1,G02,19689,98448,tta,audioldm2,TUTASC2019Dev,street_pedestrian-barcelona-141-4292-a_1.wav,train,data/processed/train/train_019689_G02.wav
train_019689_G04.wav,1,G04,19689,98449,ata,audioldm1,TUTASC2019Dev,street_pedestrian-barcelona-141-4292-a_1.wav,train,data/processed/train/train_019689_G04.wav
train_019690_REAL.wav,0,REAL,19690,98450,real,real,TUTASC2019Dev,street_pedestrian-barcelona-141-4293-a_0.wav,train,data/processed/train/train_019690_REAL.wav
train_019690_G03.wav,1,G03,19690,98451,tta,audiogen,TUTASC2019Dev,street_pedestrian-barcelona-141-4293-a_0.wav,train,data/processed/train/train_019690_G03.wav
train_019690_G01.wav,1,G01,19690,98452,tta,audioldm1,TUTASC2019Dev,street_pedestrian-barcelona-141-4293-a_0.wav,train,data/processed/train/train_019690_G01.wav
train_019690_G02.wav,1,G02,19690,98453,tta,audioldm2,TUTASC2019Dev,street_pedestrian-barcelona-141-4293-a_0.wav,train,data/processed/train/train_019690_G02.wav
train_019690_G04.wav,1,G04,19690,98454,ata,audioldm1,TUTASC2019Dev,street_pedestrian-barcelona-141-4293-a_0.wav,train,data/processed/train/train_019690_G04.wav
train_019691_REAL.wav,0,REAL,19691,98455,real,real,TUTASC2019Dev,street_pedestrian-barcelona-141-4293-a_1.wav,train,data/processed/train/train_019691_REAL.wav
train_019691_G03.wav,1,G03,19691,98456,tta,audiogen,TUTASC2019Dev,street_pedestrian-barcelona-141-4293-a_1.wav,train,data/processed/train/train_019691_G03.wav
train_019691_G01.wav,1,G01,19691,98457,tta,audioldm1,TUTASC2019Dev,street_pedestrian-barcelona-141-4293-a_1.wav,train,data/processed/train/train_019691_G01.wav
train_019691_G02.wav,1,G02,19691,98458,tta,audioldm2,TUTASC2019Dev,street_pedestrian-barcelona-141-4293-a_1.wav,train,data/processed/train/train_019691_G02.wav
train_019691_G04.wav,1,G04,19691,98459,ata,audioldm1,TUTASC2019Dev,street_pedestrian-barcelona-141-4293-a_1.wav,train,data/processed/train/train_019691_G04.wav
train_019692_REAL.wav,0,REAL,19692,98460,real,real,TUTASC2019Dev,street_pedestrian-barcelona-141-4294-a_0.wav,train,data/processed/train/train_019692_REAL.wav
train_019692_G03.wav,1,G03,19692,98461,tta,audiogen,TUTASC2019Dev,street_pedestrian-barcelona-141-4294-a_0.wav,train,data/processed/train/train_019692_G03.wav
train_019692_G01.wav,1,G01,19692,98462,tta,audioldm1,TUTASC2019Dev,street_pedestrian-barcelona-141-4294-a_0.wav,train,data/processed/train/train_019692_G01.wav
train_019692_G02.wav,1,G02,19692,98463,tta,audioldm2,TUTASC2019Dev,street_pedestrian-barcelona-141-4294-a_0.wav,train,data/processed/train/train_019692_G02.wav
train_019692_G04.wav,1,G04,19692,98464,ata,audioldm1,TUTASC2019Dev,street_pedestrian-barcelona-141-4294-a_0.wav,train,data/processed/train/train_019692_G04.wav
train_019693_REAL.wav,0,REAL,19693,98465,real,real,TUTASC2019Dev,street_pedestrian-barcelona-141-4294-a_1.wav,train,data/processed/train/train_019693_REAL.wav
train_019693_G03.wav,1,G03,19693,98466,tta,audiogen,TUTASC2019Dev,street_pedestrian-barcelona-141-4294-a_1.wav,train,data/processed/train/train_019693_G03.wav
train_019693_G01.wav,1,G01,19693,98467,tta,audioldm1,TUTASC2019Dev,street_pedestrian-barcelona-141-4294-a_1.wav,train,data/processed/train/train_019693_G01.wav
